filepath,label
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5877.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4662.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4702.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2918.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4468.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2891.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6643.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6452.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5775.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4620.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6265.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2917.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6304.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2969.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4871.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6715.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6824.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5729.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5949.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6806.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3009.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4724.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4475.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6460.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4645.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4579.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6347.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3153.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3162.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4447.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6415.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4463.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4839.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5906.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6875.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5915.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5872.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6895.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6590.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6726.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4385.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6868.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6543.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6437.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4501.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4480.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6438.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6499.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6729.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6708.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4749.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5799.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6827.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4467.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4593.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6436.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4779.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4388.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5878.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3196.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2999.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4478.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6310.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6150.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6898.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4739.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4789.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4764.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5747.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6680.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4436.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6455.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3164.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6542.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4410.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4600.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2929.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3011.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4717.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4507.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3065.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6403.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4608.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6171.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6584.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3144.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2898.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4652.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4870.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6670.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4758.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5928.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4603.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6684.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4762.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2899.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3041.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4421.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4542.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3105.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6357.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2954.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2856.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6822.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6283.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6616.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6401.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4471.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6840.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4666.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2887.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_5794.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6901.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6260.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_2924.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6813.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6424.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6628.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4355.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6405.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4728.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4805.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_4401.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_3024.jpg,2
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kertas/R_6575.jpg,2
